000001.SZ	8.86955738067627
000002.SZ	10.041341781616211
000004.SZ	159.500244140625
000005.SZ	104.86980438232422
000006.SZ	10.294245719909668
000007.SZ	-990.8680419921875
000008.SZ	14.675607681274414
000009.SZ	280.9469299316406
000010.SZ	-2.25996470451355
000011.SZ	36.41691207885742
000012.SZ	27.18549919128418
000014.SZ	456.49273681640625
000016.SZ	2.512202262878418
000017.SZ	745.706298828125
000018.SZ	-938.22216796875
000019.SZ	-167.44715881347656
000020.SZ	3150.394287109375
000021.SZ	26.894453048706055
000023.SZ	298.7858581542969
000025.SZ	155.77719116210938
000026.SZ	21.5659122467041
000027.SZ	35.213157653808594
000028.SZ	18.288440704345703
000029.SZ	22.44343376159668
000030.SZ	11.058356285095215
000031.SZ	19.4000301361084
000032.SZ	64.55111694335938
000034.SZ	20.129838943481445
000035.SZ	51.11180877685547
000036.SZ	8.467445373535156
000037.SZ	429.52130126953125
000038.SZ	22.034284591674805
000039.SZ	13.174955368041992
000040.SZ	8.288071632385254
000042.SZ	7.453569412231445
000043.SZ	6.8361310958862305
000045.SZ	126.89979553222656
000046.SZ	10.924639701843262
000048.SZ	19.252782821655273
000049.SZ	18.450002670288086
000050.SZ	34.255531311035156
000055.SZ	3.4259207248687744
000056.SZ	40.79098129272461
000058.SZ	30.760005950927734
000059.SZ	6.704789638519287
000060.SZ	18.512834548950195
000061.SZ	173.95045471191406
000062.SZ	23.38911247253418
000063.SZ	-17.53034782409668
000065.SZ	14.471183776855469
000066.SZ	63.35357666015625
000068.SZ	-783.1008911132812
000069.SZ	7.016876220703125
000070.SZ	35.327064514160156
000078.SZ	18.536447525024414
000088.SZ	27.43256187438965
000089.SZ	28.00103187561035
000090.SZ	42.82951354980469
000096.SZ	52.87944030761719
000099.SZ	31.37926483154297
000100.SZ	15.86165714263916
000150.SZ	33.976844787597656
000151.SZ	45.31907653808594
000153.SZ	34.749542236328125
000155.SZ	44.26190185546875
000156.SZ	27.124656677246094
000157.SZ	25.865243911743164
000158.SZ	34.321632385253906
000159.SZ	351.7047119140625
000166.SZ	29.902109146118164
000301.SZ	35.629638671875
000333.SZ	15.906058311462402
000338.SZ	10.859498977661133
000400.SZ	53.53215026855469
000401.SZ	15.980629920959473
000402.SZ	7.845942497253418
000403.SZ	180.00054931640625
000404.SZ	46.20860290527344
000407.SZ	57.531700134277344
000408.SZ	18.557409286499023
000409.SZ	-64.73617553710938
000410.SZ	8.440159797668457
000411.SZ	28.609277725219727
000413.SZ	17.02687644958496
000415.SZ	9.006304740905762
000416.SZ	139.46597290039062
000417.SZ	31.400236129760742
000418.SZ	21.051374435424805
000419.SZ	19.640077590942383
000420.SZ	44.05348587036133
000421.SZ	21.473583221435547
000422.SZ	-1.1206574440002441
000423.SZ	14.885043144226074
000425.SZ	19.688573837280273
000426.SZ	16.001178741455078
000428.SZ	64.85755157470703
000429.SZ	11.320334434509277
000430.SZ	103.64244842529297
000488.SZ	5.548270225524902
000498.SZ	10.262580871582031
000501.SZ	8.039813995361328
000502.SZ	22.19510269165039
000503.SZ	434.2397766113281
000504.SZ	-128.04515075683594
000505.SZ	37.010284423828125
000506.SZ	-11.157698631286621
000507.SZ	36.341609954833984
000509.SZ	127.298828125
000510.SZ	28.646142959594727
000513.SZ	23.24907684326172
000514.SZ	165.53250122070312
000516.SZ	5.3574299812316895
000517.SZ	21.619304656982422
000518.SZ	-117.87437438964844
000519.SZ	33.9345703125
000520.SZ	52.29865646362305
000521.SZ	105.11300659179688
000523.SZ	93.0975112915039
000524.SZ	27.327207565307617
000525.SZ	12.378545761108398
000526.SZ	90.21202850341797
000528.SZ	15.140883445739746
000529.SZ	22.560441970825195
000530.SZ	36.289127349853516
000531.SZ	59.69550704956055
000532.SZ	101.20970153808594
000533.SZ	-317.5869445800781
000534.SZ	55.00950622558594
000536.SZ	-21.525005340576172
000537.SZ	3.945795774459839
000538.SZ	26.92815399169922
000539.SZ	28.761808395385742
000540.SZ	6.275844097137451
000541.SZ	22.160367965698242
000543.SZ	28.951353073120117
000544.SZ	18.68317222595215
000545.SZ	37.52182388305664
000546.SZ	15.34379768371582
000547.SZ	52.554813385009766
000548.SZ	65.25152587890625
000550.SZ	213.28118896484375
000551.SZ	34.52235794067383
000552.SZ	12.497225761413574
000553.SZ	11.72123908996582
000554.SZ	1429.221923828125
000555.SZ	300.49835205078125
000557.SZ	46.71599197387695
000558.SZ	167.6038055419922
000559.SZ	25.68004035949707
000560.SZ	32.42621612548828
000561.SZ	63.96677017211914
000563.SZ	64.1819076538086
000564.SZ	19.040401458740234
000565.SZ	56.57020950317383
000566.SZ	72.28427124023438
000567.SZ	63.14191436767578
000568.SZ	29.449106216430664
000570.SZ	115.23153686523438
000571.SZ	-46.23125457763672
000572.SZ	-3.0700924396514893
000573.SZ	-34.727901458740234
000576.SZ	43.5314826965332
000581.SZ	8.400415420532227
000582.SZ	25.314193725585938
000584.SZ	46.47747039794922
000585.SZ	171.72915649414062
000586.SZ	-1028.8236083984375
000587.SZ	53.60487747192383
000589.SZ	-22.063270568847656
000590.SZ	-620.9671630859375
000591.SZ	14.440414428710938
000592.SZ	100.52667999267578
000593.SZ	71.13278198242188
000595.SZ	-217.53793334960938
000596.SZ	33.688602447509766
000597.SZ	40.73896789550781
000598.SZ	14.054146766662598
000599.SZ	70.00789642333984
000600.SZ	33.273399353027344
000601.SZ	17.955686569213867
000603.SZ	20.469736099243164
000605.SZ	49.49527359008789
000606.SZ	14.06533432006836
000607.SZ	46.499671936035156
000608.SZ	454.6316833496094
000609.SZ	350.2393493652344
000610.SZ	37.65007019042969
000611.SZ	-23.576711654663086
000612.SZ	-25.371383666992188
000613.SZ	4213.48681640625
000615.SZ	38.44068908691406
000616.SZ	14.900664329528809
000617.SZ	16.449472427368164
000619.SZ	239.31398010253906
000620.SZ	9.703439712524414
000622.SZ	-195.59571838378906
000623.SZ	15.235713958740234
000625.SZ	15.972050666809082
000626.SZ	98.54438018798828
000627.SZ	22.472946166992188
000628.SZ	62.131370544433594
000629.SZ	9.895710945129395
